 30

 0 12983  0  0  0 2714  0  0 168 150  0 50 25  0 63  0 4099 1266 56517 61  4  0  5  0  0  0 1866 19 474 19 
 2  0 3145 22  0 21  0  0 2012 86784 50  0  0  0  0 23743  0  0  0  0  1  1  0  0 14056  0 37 673  0  8 
18  9 11  0 2045  0 76  0  0 8597 25  0  0  0  0 19 7486 4733  0 379  0 1553  0 6175  1  0 12  1 3725  0 
 0 68427  0 77632  0  0 498  0  1  1  0  0  0  0  0  0  0  0 10  0 23822 1949 14734 72  0  0 30955  0 16  0 
89759  0  0 3856  2  0 82688 52  0  0 63  0  0  0  0  0  0 215  0  0  0  9  0  0  0  0  0  0 8864  0 
168 1747  0 134  0  0 27  0 19170 21021  0 23743 19  0  0  0 2070  1  0 240  2 2448  4 59672  0  1  0  0  0  0 
2488  0 97 96839  0 63614  0  2 240 14049 4099  0 7486  0  0 2070  0  0 349 72688  4 821  0 4158  0  0 30047  2  0 842 
 0  0  0 4934  5  0 748  0  0  1 1266  0 4733  0 215  1  0  0 24  5  5  0  0  0  0 10 34  0  0 47 
 0  0 79851 8821  0  6 25314  0 17746 76727 56517  0  0 10  0  0 349 24  0  1  0  0 662 15 18  0  0  0  0 523 
 0 15370  0  0  0 2549  0  0  0  0 61  0 379  0  0 240 72688  5  1  0 17905 1824  0 1441  0 13  1  0 271  0 
2388  0  0  0  0 212 16 71185  2  0  4  1  0 23822  0  2  4  5  0 17905  0  0  0  0  0  0 71466 8240  0  0 
247 868  2  0 25070  0  2 32260  0 9112  0  1 1553 1949  9 2448 821  0  0 1824  0  0  0  0  1  4 148 1122  0 8593 
21332  0  0 22852  0  0  0 16  0 14537  5  0  0 14734  0  4  0  0 662  0  0  0  0  5 66 11 2805 4845 67925  0 
7770  0 49611  4  4  0 9574 55808 8320 77407  0  0 6175 72  0 59672 4158  0 15 1441  0  0  5  0  6 1068 195  0 196  0 
74172  0  0 4566  2  0 398  0  0  0  0 14056  1  0  0  0  0  0 18  0  0  1 66  6  0 33640 84  0  0  0 
 4  0  0  0  0  0 72984 27  2 1228  0  0  0  0  0  1  0 10  0 13  0  4 11 1068 33640  0 290  0  0  0 
 0 3185 1644 147  0  0  0  7 588 436 1866 37 12 30955  0  0 30047 34  0  1 71466 148 2805 195 84 290  0  0 1328  0 
 0 94  2 16 12  0  0  0 239  0 19 673  1  0  0  0  2  0  0  0 8240 1122 4845  0  0  0  0  0 76411  0 
50586 335 559 912 20681 56  0  0  0  0 474  0 3725 16 8864  0  0  0  0 271  0  0 67925 196  0  0 1328 76411  0  0 
17 83  0  0 76435 61423  0 2007 102 2610 19  8  0  0  0  0 842 47 523  0  0 8593  0  0  0  0  0  0  0  0 

 0  0  0 396  8  0  0  0 14 391  0 2197 25641  0 8841  2  0  4  2 5644 232  0 98152 1307  0 159  0  0 18791  0 
 0  0  0 11  0  0 94  3  0  0  3 16  0 13099 5501  0  2  0 81982 12  0  0  0 85419 1413 8065 210  0  0 480 
 0  0  0  2  0 292  0  0  7 1084  0  0  0 1068 180  0 378  0  0 97760  0  8 210  0 48 8886  2 35  1 24 
396 11  2  0 1882 11456  0 18 816  0 55 41121  0 37599  0 7676 1293  0  0  0  0  0  0  0 1495  0  0  0  0 4153 
 8  0  0 1882  0  0  0  0 56  0  0 177 740  0  6  0  0  8  1 162  3  1 144 48926  0 16 97 143  4  0 
 0  0 292 11456  0  0 1305 162  0  0  0  0 575  0  0  0  0 1357  0  0  0  0  1  0  0  0  0 8332 8428  1 
 0 94  0  0  0 1305  0 267  0  0 67798  0 70652  0  0 90 1024  0  0  0  5 1245  0 8715 77851 20  0  0  0 328 
 0  3  0 18  0 162 267  0  0 12  0  0  0 6659  0  0 96863  3  1  0  0  0  4 457 79 92  0 2595 214 114 
14  0  7 816 56  0  0  0  0 1701  5  6  0 15 3529  0 3321 15401  0 1519  0  0 2187  0  0  2  0 11 14857 1321 
391  0 1084  0  0  0  0 12 1701  0 104  6  0  0  1 319 32332 584 3452  0  0  0 230 10 12976 22  0 4421 41  0 
 0  3  0 55  0  0 67798  0  5 104  0 39932 27  0  0 21  0 12865 319  0  0  0  0 60 90596 88555  0 21316 1627  0 
2197 16  0 41121 177  0  0  0  6  6 39932  0  0  0  0 35 33005  0  0 817 5486  0  0 1739  0  0  0  0  0  0 
25641  0  0  0 740 575 70652  0  0  0 27  0  0 177  0  0 1791  0  0  0  0  0  0  8  1 95  0 39 23  0 
 0 13099 1068 37599  0  0  0 6659 15  0  0  0 177  0 78  0  0  1  9  0 261  0  5  0  0  0 450  0  5  2 
8841 5501 180  0  6  0  0  0 3529  1  0  0  0 78  0  0  0 611 1996  0  0 11  1  0 115 37677  0 43550 40 16168 
 2  0  0 7676  0  0 90  0  0 319 21 35  0  0  0  0  0  0 64750 14973  0 29013  0 1089 1912  0 16525  0  0 77695 
 0  2 378 1293  0  0 1024 96863 3321 32332  0 33005 1791  0  0  0  0  0  0 67  0  0 56  0  4  0  0  0 3786 127 
 4  0  0  0  8 1357  0  3 15401 584 12865  0  0  1 611  0  0  0  0 25  0 346 138  0 606 252 3727 7447  0  0 
 2 81982  0  0  1  0  0  1  0 3452 319  0  0  9 1996 64750  0  0  0  0  0 583  0 88  0  0  0  0  0 5578 
5644 12 97760  0 162  0  0  0 1519  0  0 817  0  0  0 14973 67 25  0  0 16644  0  5  0  0  0  0 37903  0 49676 
232  0  0  0  3  0  5  0  0  0  0 5486  0 261  0  0  0  0  0 16644  0  0 4060  0 139  0  0  0  0 1984 
 0  0  8  0  1  0 1245  0  0  0  0  0  0  0 11 29013  0 346 583  0  0  0 162  2 8700  0  0 10328 519  0 
98152  0 210  0 144  1  0  4 2187 230  0  0  0  5  1  0 56 138  0  5 4060 162  0 15966  0  0  0  0 24444 298 
1307 85419  0  0 48926  0 8715 457  0 10 60 1739  8  0  0 1089  0  0 88  0  0  2 15966  0 1796  0 16  2 88579  0 
 0 1413 48 1495  0  0 77851 79  0 12976 90596  0  1  0 115 1912  4 606  0  0 139 8700  0 1796  0  0  0 2054 1074  0 
159 8065 8886  0 16  0 20 92  2 22 88555  0 95  0 37677  0  0 252  0  0  0  0  0  0  0  0  0  0  0 2043 
 0 210  2  0 97  0  0  0  0  0  0  0  0 450  0 16525  0 3727  0  0  0  0  0 16  0  0  0  0  0  0 
 0  0 35  0 143 8332  0 2595 11 4421 21316  0 39  0 43550  0  0 7447  0 37903  0 10328  0  2 2054  0  0  0  0  0 
18791  0  1  0  4 8428  0 214 14857 41 1627  0 23  5 40  0 3786  0  0  0  0 519 24444 88579 1074  0  0  0  0 385 
 0 480 24 4153  0  1 328 114 1321  0  0  0  0  2 16168 77695 127  0 5578 49676 1984  0 298  0  0 2043  0  0 385  0
